Date,Close,High,Low,Open,Volume,Ticker
2023-05-17,4905.26171875,4924.650104990119,4866.484946269763,4924.650104990119,29480000,ASII.JK
2023-05-19,5021.59130859375,5079.756458886342,4924.6493914394305,4963.4261583011585,75548600,ASII.JK
2023-05-22,5118.53369140625,5157.3104617956915,4982.814995043205,5060.368535822088,63793800,ASII.JK
2023-05-23,5118.53369140625,5157.3104617956915,5079.7569210168085,5118.53369140625,49261900,ASII.JK
2023-05-24,5176.6982421875,5176.6982421875,5040.979561680711,5099.144710469335,54136600,ASII.JK
2023-05-25,5118.53369140625,5196.087232185133,5060.368535822088,5196.087232185133,43564900,ASII.JK
2023-05-26,5118.53369140625,5118.53369140625,5060.368535822088,5118.53369140625,25356200,ASII.JK
2023-05-29,5118.53369140625,5137.922076600971,5021.591765432647,5137.922076600971,27939400,ASII.JK
2023-05-30,5040.97998046875,5118.533518629807,5040.97998046875,5099.145134089543,23340800,ASII.JK
2023-05-31,5002.203125,5118.533430232558,5002.203125,5040.979893410853,154796300,ASII.JK
2023-06-05,5293.02880859375,5428.74749599359,5040.979817708334,5060.368201622597,200252000,ASII.JK
2023-06-06,5273.64013671875,5370.582050996668,5234.863371007583,5273.64013671875,65282100,ASII.JK
2023-06-07,5273.64013671875,5312.416902429917,5176.698222440831,5273.64013671875,81991400,ASII.JK
2023-06-08,5254.251953125,5254.251953125,5196.086802352398,5215.475185943265,32704900,ASII.JK
2023-06-09,5273.64013671875,5273.64013671875,5196.086605296415,5234.863371007583,24893400,ASII.JK
2023-06-12,5254.251953125,5273.640336715867,5176.698418761532,5273.640336715867,37558000,ASII.JK
2023-06-13,5234.86328125,5293.028428819444,5234.86328125,5254.251663773148,23911800,ASII.JK
2023-06-14,5351.19482421875,5351.19482421875,5234.864501953125,5234.864501953125,34146100,ASII.JK
2023-06-15,5331.80615234375,5351.1945383522725,5293.029380326704,5351.1945383522725,16414000,ASII.JK
2023-06-16,5312.4169921875,5331.805375370666,5254.251842638002,5312.4169921875,63892800,ASII.JK
2023-06-19,5331.80615234375,5331.80615234375,5254.252608309659,5273.640994318182,12514200,ASII.JK
2023-06-20,5273.64013671875,5312.416902429917,5254.251753863166,5293.028519574334,24394300,ASII.JK
2023-06-21,5370.58203125,5409.358796818592,5234.863351759928,5254.251734544224,37629300,ASII.JK
2023-06-22,5254.251953125,5351.193871079336,5254.251953125,5331.805487488468,51199300,ASII.JK
2023-06-23,5254.251953125,5293.028720306735,5196.086802352398,5254.251953125,32156800,ASII.JK
2023-06-26,5273.64013671875,5351.193668141084,5254.251753863166,5273.64013671875,31726400,ASII.JK
2023-06-27,5254.251953125,5312.417103897602,5254.251953125,5273.640336715867,36422700,ASII.JK
2023-07-03,5293.02880859375,5293.02880859375,5234.863656850962,5254.252040765225,37348600,ASII.JK
2023-07-04,5254.251953125,5293.028720306735,5196.086802352398,5293.028720306735,20047800,ASII.JK
2023-07-05,5254.251953125,5254.251953125,5196.086802352398,5254.251953125,34751800,ASII.JK
2023-07-06,5273.64013671875,5273.64013671875,5234.863371007583,5254.251753863166,35473800,ASII.JK
2023-07-07,5293.02880859375,5293.02880859375,5234.863656850962,5254.252040765225,28755500,ASII.JK
2023-07-10,5254.251953125,5293.028720306735,5254.251953125,5293.028720306735,15301300,ASII.JK
2023-07-11,5273.64013671875,5273.64013671875,5234.863371007583,5254.251753863166,32949200,ASII.JK
2023-07-12,5254.251953125,5293.028720306735,5234.863569534133,5254.251953125,29210200,ASII.JK
2023-07-13,5273.64013671875,5293.028519574334,5234.863371007583,5254.251753863166,31298400,ASII.JK
2023-07-14,5234.86328125,5293.028428819444,5196.0865162037035,5254.251663773148,56060600,ASII.JK
2023-07-17,5176.6982421875,5254.251773905665,5176.6982421875,5234.863390976124,41698600,ASII.JK
2023-07-18,5099.1455078125,5196.087437618821,5021.591963967443,5176.699051657557,68904700,ASII.JK
2023-07-20,5060.3681640625,5099.1449316032085,5002.203012751436,5099.1449316032085,64069100,ASII.JK
2023-07-21,5002.203125,5060.368277616279,4944.037972383721,5040.979893410853,64037700,ASII.JK
2023-07-24,5079.7568359375,5118.53360567748,4963.426526717557,4963.426526717557,40830500,ASII.JK
2023-07-25,5040.97998046875,5137.921903170072,5040.97998046875,5118.533518629807,23958900,ASII.JK
2023-07-26,5118.53369140625,5137.922076600971,5040.980150627368,5099.14530621153,38599800,ASII.JK
2023-07-27,5060.3681640625,5118.533315373563,5040.979780292146,5118.533315373563,27816700,ASII.JK
2023-07-28,5137.92236328125,5137.92236328125,5021.592045622052,5040.980431898584,28288300,ASII.JK
2023-07-31,5312.4169921875,5389.970524920164,5215.475076271669,5234.863459454836,87828900,ASII.JK
2023-08-01,5331.80615234375,5351.1945383522725,5273.640994318182,5331.80615234375,29425300,ASII.JK
2023-08-02,5312.4169921875,5312.4169921875,5254.251842638002,5293.028609004334,29463700,ASII.JK
2023-08-03,5293.02880859375,5351.193960336539,5254.252040765225,5273.640424679487,29272000,ASII.JK
2023-08-04,5273.64013671875,5312.416902429917,5234.863371007583,5293.028519574334,16646300,ASII.JK
2023-08-07,5331.80615234375,5351.1945383522725,5234.864222301136,5293.029380326704,32608000,ASII.JK
2023-08-08,5312.4169921875,5351.193758553832,5293.028609004334,5312.4169921875,16515100,ASII.JK
2023-08-09,5331.80615234375,5331.80615234375,5293.029380326704,5312.417766335227,13781700,ASII.JK
2023-08-10,5234.86328125,5331.805193865741,5234.86328125,5312.416811342593,32076700,ASII.JK
2023-08-11,5234.86328125,5254.251663773148,5157.309751157408,5234.86328125,42320900,ASII.JK
2023-08-14,5273.64013671875,5273.64013671875,5196.086605296415,5196.086605296415,27616200,ASII.JK
2023-08-15,5215.47509765625,5254.251864181575,5176.698331130925,5215.47509765625,32385400,ASII.JK
2023-08-16,5234.86328125,5234.86328125,5157.309751157408,5176.698133680556,24913200,ASII.JK
2023-08-18,5060.3681640625,5196.086850454981,5040.979780292146,5176.6984666846265,69001300,ASII.JK
2023-08-21,5021.59130859375,5079.756458886342,4982.814541732023,5060.368075455478,34702500,ASII.JK
2023-08-22,5079.7568359375,5118.53360567748,5002.203296457538,5002.203296457538,37704700,ASII.JK
2023-08-23,5079.7568359375,5118.53360567748,5060.368451067509,5079.7568359375,27624900,ASII.JK
2023-08-24,5021.59130859375,5118.5332257480695,5021.59130859375,5079.756458886342,33278500,ASII.JK
2023-08-25,5002.203125,5040.979893410853,4963.426356589147,5021.5915092054265,35673300,ASII.JK
2023-08-28,4982.814453125,5040.979602383269,4963.42607003891,5040.979602383269,14871100,ASII.JK
2023-08-29,4963.42626953125,5002.203037261963,4944.037885665894,5002.203037261963,29937800,ASII.JK
2023-08-30,5002.203125,5060.368277616279,4963.426356589147,5002.203125,41993300,ASII.JK
2023-08-31,5002.203125,5021.5915092054265,4963.426356589147,5002.203125,44502000,ASII.JK
2023-09-01,5079.7568359375,5099.145220807491,5021.591681327529,5021.591681327529,26069500,ASII.JK
2023-09-04,5118.53369140625,5118.53369140625,5060.368535822088,5099.14530621153,17384000,ASII.JK
2023-09-05,5118.53369140625,5157.3104617956915,5079.7569210168085,5118.53369140625,23070700,ASII.JK
2023-09-06,5060.3681640625,5137.921699143918,5060.3681640625,5099.1449316032085,18421300,ASII.JK
2023-09-07,4963.42626953125,5040.979804992676,4924.649501800537,5021.591421127319,49921600,ASII.JK
2023-09-08,4963.42626953125,5002.203037261963,4924.649501800537,5002.203037261963,32416900,ASII.JK
2023-09-11,4944.0380859375,4982.81485523897,4885.872931985294,4963.426470588235,33422100,ASII.JK
2023-09-12,4885.873046875,4944.03820219494,4885.873046875,4944.03820219494,30225600,ASII.JK
2023-09-13,4885.873046875,4905.261431981647,4827.707891555059,4905.261431981647,40040900,ASII.JK
2023-09-14,4905.26171875,4944.038491230237,4847.096560029644,4905.26171875,40259300,ASII.JK
2023-09-15,4885.873046875,4905.261431981647,4808.3195064484125,4847.096276661706,132198700,ASII.JK
2023-09-18,4885.873046875,4905.261431981647,4847.096276661706,4866.484661768353,35517300,ASII.JK
2023-09-19,4924.64990234375,4944.038287786048,4866.484746016855,4885.873131459153,31439200,ASII.JK
2023-09-20,4885.873046875,4963.4265873015875,4885.873046875,4924.649817088293,39764900,ASII.JK
2023-09-21,4808.3193359375,4905.261258033014,4808.3193359375,4885.872873613911,46231100,ASII.JK
2023-09-22,4808.3193359375,4866.484489194809,4788.930951518397,4808.3193359375,30610900,ASII.JK
2023-09-25,4847.0966796875,4866.48506640625,4808.31990625,4827.70829296875,32700500,ASII.JK
2023-09-26,4808.3193359375,4885.872873613911,4808.3193359375,4827.707720356602,43217400,ASII.JK
2023-09-27,4769.54248046875,4847.096016736535,4750.154096401804,4808.319248602642,31688400,ASII.JK
2023-09-29,4827.7080078125,4866.484778959588,4808.319622238955,4847.096393386044,20902300,ASII.JK
2023-10-02,4866.484375,4924.64952689243,4847.095991035857,4866.484375,23884400,ASII.JK
2023-10-03,4808.3193359375,4866.484489194809,4808.3193359375,4866.484489194809,25350100,ASII.JK
2023-10-04,4711.376953125,4808.318865740741,4691.988570601852,4788.930483217593,55496200,ASII.JK
2023-10-05,4672.6005859375,4788.930890981587,4672.6005859375,4750.154122633558,55924900,ASII.JK
2023-10-06,4711.376953125,4769.542100694444,4691.988570601852,4691.988570601852,18104300,ASII.JK
2023-10-09,4750.154296875,4827.707836415817,4730.765911989796,4769.542681760205,43718300,ASII.JK
2023-10-10,4691.9892578125,4788.931184626808,4691.9892578125,4788.931184626808,36797700,ASII.JK
2023-10-11,4691.9892578125,4750.154413901085,4691.9892578125,4711.377643175361,45959600,ASII.JK
2023-10-12,4690.412109375,4749.53495108981,4690.412109375,4729.827337184874,71954600,ASII.JK
2023-10-13,4710.11962890625,4749.534855926386,4690.412015396182,4729.827242416318,32794800,ASII.JK
2023-10-16,4611.58203125,4710.1201088408125,4591.874415731838,4670.704877804487,52414600,ASII.JK
2023-10-17,4611.58203125,4670.704877804487,4611.58203125,4631.289646768163,40295600,ASII.JK
2023-10-18,4591.8740234375,4729.82732027897,4591.8740234375,4611.5816372719955,53751300,ASII.JK
2023-10-19,4513.04345703125,4611.581523778657,4493.335843681768,4591.873910429175,60258300,ASII.JK
2023-10-20,4493.33544921875,4532.750672457511,4453.9202259799895,4473.62783759937,56606100,ASII.JK
2023-10-23,4414.505859375,4532.751552036831,4414.505859375,4513.0439365931925,57516800,ASII.JK
2023-10-24,4572.16650390625,4611.5817323882,4414.505589978448,4414.505589978448,57283100,ASII.JK
2023-10-25,4552.458984375,4670.7046722808445,4552.458984375,4591.874213676948,51542400,ASII.JK
2023-10-26,4513.04345703125,4572.166297079694,4473.628230332287,4552.458683730212,18969800,ASII.JK
2023-10-27,4513.04345703125,4552.458683730212,4513.04345703125,4532.751070380731,35328800,ASII.JK
2023-10-30,4572.16650390625,4591.874118147225,4473.628432701374,4532.7512754243,17820800,ASII.JK
2023-10-31,4552.458984375,4650.99705762987,4552.458984375,4611.581828327922,46118000,ASII.JK
2023-11-01,4572.16650390625,4729.827417834052,4572.16650390625,4650.996960870151,91836500,ASII.JK
2023-11-02,4572.16650390625,4650.996960870151,4572.16650390625,4611.5817323882,46166200,ASII.JK
2023-11-03,4650.99658203125,4670.704194666976,4591.873744124073,4611.581356759799,43395900,ASII.JK
2023-11-06,4670.70458984375,4690.412204146888,4650.996975540612,4670.70458984375,29757300,ASII.JK
2023-11-07,4591.8740234375,4690.412092609979,4552.458795768508,4670.704478775483,30298200,ASII.JK
2023-11-08,4513.04345703125,4591.873910429175,4473.628230332287,4572.166297079694,38367700,ASII.JK
2023-11-09,4532.75146484375,4591.874310037364,4513.043849779212,4552.459079908288,20420100,ASII.JK
2023-11-10,4552.458984375,4552.458984375,4513.043755073052,4513.043755073052,15229800,ASII.JK
2023-11-13,4453.9208984375,4591.874200601494,4453.9208984375,4591.874200601494,24673700,ASII.JK
2023-11-14,4473.62890625,4513.044138904185,4453.921289922908,4473.62890625,12066000,ASII.JK
2023-11-15,4532.75146484375,4611.581925101902,4493.336234714674,4532.75146484375,34814300,ASII.JK
